match_id,date,season,matchday,status,home_team,away_team,home_goals,away_goals,home_shots,away_shots,home_corners,away_corners,home_squad_value,away_squad_value,home_avg_age,away_avg_age,attendance
51142,2003-08-07,2003,24,FINISHED,CA Paranaense,Paraná Clube,1,0,,,,,,,,,
50865,2003-08-07,2003,24,FINISHED,Cruzeiro EC,São Paulo FC,1,1,,,,,,,,,
50940,2003-08-07,2003,24,FINISHED,Goiás EC,CR Vasco da Gama,3,1,,,,,,,,,
50986,2003-08-07,2003,24,FINISHED,Santos FC,CA Mineiro,3,3,,,,,,,,,
50922,2003-08-07,2003,24,FINISHED,Fortaleza EC,Fluminense FC,3,1,,,,,,,,,
51171,2003-08-07,2003,24,FINISHED,Criciúma EC,São Caetano,0,1,,,,,,,,,
50951,2003-08-07,2003,24,FINISHED,Juventude,Ponte Preta,0,0,,,,,,,,,
51073,2003-08-07,2003,24,FINISHED,EC Vitória,Paysandu SC,1,1,,,,,,,,,
50820,2003-08-08,2003,24,FINISHED,Guarani FC,Grêmio FBPA,2,0,,,,,,,,,
50893,2003-08-08,2003,24,FINISHED,CR Flamengo,EC Bahia,6,0,,,,,,,,,
51038,2003-08-08,2003,24,FINISHED,SC Corinthians Paulista,Figueirense FC,0,1,,,,,,,,,
50850,2003-08-09,2003,25,FINISHED,Paraná Clube,Santos FC,1,2,,,,,,,,,
51182,2003-08-09,2003,25,FINISHED,São Caetano,Cruzeiro EC,2,0,,,,,,,,,
50997,2003-08-09,2003,25,FINISHED,Fluminense FC,Criciúma EC,1,1,,,,,,,,,
51015,2003-08-09,2003,25,FINISHED,São Paulo FC,Juventude,3,1,,,,,,,,,
51097,2003-08-10,2003,25,FINISHED,Paysandu SC,Goiás EC,2,2,,,,,,,,,
50877,2003-08-10,2003,25,FINISHED,EC Bahia,Fortaleza EC,1,0,,,,,,,,,
50807,2003-08-10,2003,25,FINISHED,Grêmio FBPA,CA Paranaense,1,1,,,,,,,,,
51247,2003-08-10,2003,25,FINISHED,Figueirense FC,EC Vitória,1,2,,,,,,,,,
51119,2003-08-10,2003,25,FINISHED,Ponte Preta,SC Internacional,1,4,,,,,,,,,
51219,2003-08-10,2003,25,FINISHED,CR Vasco da Gama,Guarani FC,0,0,,,,,,,,,
51138,2003-08-10,2003,25,FINISHED,CA Mineiro,SC Corinthians Paulista,2,3,,,,,,,,,
51048,2003-08-10,2003,25,FINISHED,Coritiba FBC,CR Flamengo,5,0,,,,,,,,,
51239,2003-08-16,2003,26,FINISHED,Figueirense FC,Santos FC,1,0,,,,,,,,,
51049,2003-08-16,2003,26,FINISHED,Coritiba FBC,Juventude,1,0,,,,,,,,,
51220,2003-08-16,2003,26,FINISHED,CR Vasco da Gama,EC Vitória,1,0,,,,,,,,,
50889,2003-08-16,2003,26,FINISHED,EC Bahia,SC Internacional,1,3,,,,,,,,,
51009,2003-08-16,2003,26,FINISHED,São Paulo FC,Criciúma EC,0,0,,,,,,,,,
51136,2003-08-16,2003,26,FINISHED,CA Mineiro,CA Paranaense,1,2,,,,,,,,,
51117,2003-08-17,2003,26,FINISHED,Ponte Preta,Cruzeiro EC,1,3,,,,,,,,,
50808,2003-08-17,2003,26,FINISHED,Grêmio FBPA,Goiás EC,0,1,,,,,,,,,
50836,2003-08-17,2003,26,FINISHED,Paraná Clube,Guarani FC,0,0,,,,,,,,,
50998,2003-08-17,2003,26,FINISHED,Fluminense FC,CR Flamengo,0,1,,,,,,,,,
51183,2003-08-17,2003,26,FINISHED,São Caetano,Fortaleza EC,3,0,,,,,,,,,
51098,2003-08-17,2003,26,FINISHED,Paysandu SC,SC Corinthians Paulista,2,2,,,,,,,,,
50926,2003-08-21,2003,27,FINISHED,Fortaleza EC,São Paulo FC,0,2,,,,,,,,,
50971,2003-08-21,2003,27,FINISHED,Santos FC,Paysandu SC,2,0,,,,,,,,,
51211,2003-08-21,2003,27,FINISHED,SC Internacional,Fluminense FC,0,1,,,,,,,,,
50894,2003-08-21,2003,27,FINISHED,CR Flamengo,São Caetano,1,0,,,,,,,,,
50952,2003-08-21,2003,27,FINISHED,Juventude,EC Bahia,1,0,,,,,,,,,
51031,2003-08-21,2003,27,FINISHED,SC Corinthians Paulista,CR Vasco da Gama,0,0,,,,,,,,,
51155,2003-08-21,2003,27,FINISHED,CA Paranaense,Figueirense FC,1,2,,,,,,,,,
50871,2003-08-21,2003,27,FINISHED,Cruzeiro EC,Coritiba FBC,2,2,,,,,,,,,
51074,2003-08-21,2003,27,FINISHED,EC Vitória,Grêmio FBPA,4,1,,,,,,,,,
50932,2003-08-21,2003,27,FINISHED,Goiás EC,Paraná Clube,1,0,,,,,,,,,
50832,2003-08-22,2003,27,FINISHED,Guarani FC,CA Mineiro,2,2,,,,,,,,,
51165,2003-08-22,2003,27,FINISHED,Criciúma EC,Ponte Preta,3,0,,,,,,,,,
50933,2003-08-23,2003,28,FINISHED,Goiás EC,Cruzeiro EC,1,0,,,,,,,,,
50977,2003-08-23,2003,28,FINISHED,Santos FC,CR Flamengo,2,1,,,,,,,,,
51149,2003-08-23,2003,28,FINISHED,CA Paranaense,Fortaleza EC,3,1,,,,,,,,,
50801,2003-08-23,2003,28,FINISHED,Grêmio FBPA,São Caetano,0,0,,,,,,,,,
50821,2003-08-24,2003,28,FINISHED,Guarani FC,Criciúma EC,1,0,,,,,,,,,
51039,2003-08-24,2003,28,FINISHED,SC Corinthians Paulista,SC Internacional,3,1,,,,,,,,,
51248,2003-08-24,2003,28,FINISHED,Figueirense FC,Coritiba FBC,1,2,,,,,,,,,
51124,2003-08-24,2003,28,FINISHED,CA Mineiro,EC Bahia,1,0,,,,,,,,,
51231,2003-08-24,2003,28,FINISHED,CR Vasco da Gama,São Paulo FC,3,2,,,,,,,,,
50837,2003-08-24,2003,28,FINISHED,Paraná Clube,Fluminense FC,2,0,,,,,,,,,
51099,2003-08-24,2003,28,FINISHED,Paysandu SC,Ponte Preta,3,2,,,,,,,,,
51065,2003-08-24,2003,28,FINISHED,EC Vitória,Juventude,3,0,,,,,,,,,
51212,2003-08-30,2003,29,FINISHED,SC Internacional,EC Vitória,0,1,,,,,,,,,
50915,2003-08-30,2003,29,FINISHED,Fortaleza EC,Santos FC,0,0,,,,,,,,,
50866,2003-08-30,2003,29,FINISHED,Cruzeiro EC,Guarani FC,4,1,,,,,,,,,
51010,2003-08-30,2003,29,FINISHED,São Paulo FC,Paysandu SC,1,0,,,,,,,,,
50991,2003-08-30,2003,29,FINISHED,Fluminense FC,Grêmio FBPA,2,0,,,,,,,,,
51060,2003-08-31,2003,29,FINISHED,Coritiba FBC,CA Mineiro,2,2,,,,,,,,,
50888,2003-08-31,2003,29,FINISHED,EC Bahia,Paraná Clube,4,2,,,,,,,,,
50965,2003-08-31,2003,29,FINISHED,Juventude,Goiás EC,0,2,,,,,,,,,
51111,2003-08-31,2003,29,FINISHED,Ponte Preta,Figueirense FC,1,1,,,,,,,,,
50895,2003-08-31,2003,29,FINISHED,CR Flamengo,SC Corinthians Paulista,1,0,,,,,,,,,
51166,2003-08-31,2003,29,FINISHED,Criciúma EC,CA Paranaense,2,0,,,,,,,,,
51184,2003-08-31,2003,29,FINISHED,São Caetano,CR Vasco da Gama,1,0,,,,,,,,,
51157,2003-09-13,2003,30,FINISHED,CA Paranaense,Cruzeiro EC,1,4,,,,,,,,,
50983,2003-09-13,2003,30,FINISHED,Santos FC,Criciúma EC,5,2,,,,,,,,,
50809,2003-09-13,2003,30,FINISHED,Grêmio FBPA,EC Bahia,1,1,,,,,,,,,
51032,2003-09-13,2003,30,FINISHED,SC Corinthians Paulista,Fortaleza EC,2,0,,,,,,,,,
51249,2003-09-14,2003,30,FINISHED,Figueirense FC,São Paulo FC,2,2,,,,,,,,,
51125,2003-09-14,2003,30,FINISHED,CA Mineiro,Ponte Preta,2,0,,,,,,,,,
51085,2003-09-14,2003,30,FINISHED,Paysandu SC,São Caetano,1,0,,,,,,,,,
50822,2003-09-14,2003,30,FINISHED,Guarani FC,Juventude,2,0,,,,,,,,,
50941,2003-09-14,2003,30,FINISHED,Goiás EC,SC Internacional,3,1,,,,,,,,,
51221,2003-09-14,2003,30,FINISHED,CR Vasco da Gama,Fluminense FC,1,0,,,,,,,,,
51066,2003-09-14,2003,30,FINISHED,EC Vitória,CR Flamengo,1,0,,,,,,,,,
50853,2003-09-14,2003,30,FINISHED,Paraná Clube,Coritiba FBC,2,3,,,,,,,,,
50858,2003-09-20,2003,31,FINISHED,Cruzeiro EC,Santos FC,3,0,,,,,,,,,
51200,2003-09-20,2003,31,FINISHED,SC Internacional,Guarani FC,2,0,,,,,,,,,
51050,2003-09-20,2003,31,FINISHED,Coritiba FBC,Grêmio FBPA,1,0,,,,,,,,,
50999,2003-09-20,2003,31,FINISHED,Fluminense FC,Paysandu SC,1,1,,,,,,,,,
51105,2003-09-20,2003,31,FINISHED,Ponte Preta,Paraná Clube,4,0,,,,,,,,,
51167,2003-09-21,2003,31,FINISHED,Criciúma EC,SC Corinthians Paulista,1,0,,,,,,,,,
51021,2003-09-21,2003,31,FINISHED,São Paulo FC,CA Mineiro,2,2,,,,,,,,,
50953,2003-09-21,2003,31,FINISHED,Juventude,CA Paranaense,4,0,,,,,,,,,
50904,2003-09-21,2003,31,FINISHED,CR Flamengo,Goiás EC,1,1,,,,,,,,,
51194,2003-09-21,2003,31,FINISHED,São Caetano,Figueirense FC,0,2,,,,,,,,,
50916,2003-09-21,2003,31,FINISHED,Fortaleza EC,EC Vitória,1,0,,,,,,,,,
50878,2003-09-21,2003,31,FINISHED,EC Bahia,CR Vasco da Gama,3,0,,,,,,,,,
50851,2003-09-25,2003,32,FINISHED,Paraná Clube,São Paulo FC,4,2,,,,,,,,,
51075,2003-09-25,2003,32,FINISHED,EC Vitória,Criciúma EC,1,1,,,,,,,,,
50813,2003-09-25,2003,32,FINISHED,Grêmio FBPA,Ponte Preta,2,2,,,,,,,,,
51150,2003-09-25,2003,32,FINISHED,CA Paranaense,SC Internacional,2,1,,,,,,,,,
50942,2003-09-25,2003,32,FINISHED,Goiás EC,Fortaleza EC,0,1,,,,,,,,,
51086,2003-09-25,2003,32,FINISHED,Paysandu SC,EC Bahia,4,0,,,,,,,,,
50978,2003-09-25,2003,32,FINISHED,Santos FC,Juventude,1,1,,,,,,,,,
50833,2003-09-25,2003,32,FINISHED,Guarani FC,CR Flamengo,5,3,,,,,,,,,
51040,2003-09-25,2003,32,FINISHED,SC Corinthians Paulista,Cruzeiro EC,0,1,,,,,,,,,
51250,2003-09-26,2003,32,FINISHED,Figueirense FC,Fluminense FC,2,2,,,,,,,,,
51128,2003-09-26,2003,32,FINISHED,CA Mineiro,São Caetano,3,1,,,,,,,,,
51224,2003-09-26,2003,32,FINISHED,CR Vasco da Gama,Coritiba FBC,2,1,,,,,,,,,
51016,2003-09-27,2003,33,FINISHED,São Paulo FC,Grêmio FBPA,3,1,,,,,,,,,
51201,2003-09-27,2003,33,FINISHED,SC Internacional,Santos FC,1,0,,,,,,,,,
50905,2003-09-27,2003,33,FINISHED,CR Flamengo,CA Paranaense,2,1,,,,,,,,,
51051,2003-09-28,2003,33,FINISHED,Coritiba FBC,Paysandu SC,1,0,,,,,,,,,
51000,2003-09-28,2003,33,FINISHED,Fluminense FC,CA Mineiro,0,1,,,,,,,,,
51185,2003-09-28,2003,33,FINISHED,São Caetano,Paraná Clube,2,0,,,,,,,,,
51113,2003-09-28,2003,33,FINISHED,Ponte Preta,CR Vasco da Gama,2,2,,,,,,,,,
50884,2003-09-28,2003,33,FINISHED,EC Bahia,Figueirense FC,1,1,,,,,,,,,
51168,2003-09-28,2003,33,FINISHED,Criciúma EC,Goiás EC,1,0,,,,,,,,,
50961,2003-09-28,2003,33,FINISHED,Juventude,SC Corinthians Paulista,6,1,,,,,,,,,
50859,2003-09-28,2003,33,FINISHED,Cruzeiro EC,EC Vitória,1,0,,,,,,,,,
50917,2003-09-28,2003,33,FINISHED,Fortaleza EC,Guarani FC,3,0,,,,,,,,,
51186,2003-10-04,2003,34,FINISHED,São Caetano,Ponte Preta,1,0,,,,,,,,,
51143,2003-10-04,2003,34,FINISHED,CA Paranaense,Fluminense FC,0,0,,,,,,,,,
51022,2003-10-04,2003,34,FINISHED,São Paulo FC,Santos FC,1,2,,,,,,,,,
51087,2003-10-04,2003,34,FINISHED,Paysandu SC,SC Internacional,0,0,,,,,,,,,
50810,2003-10-04,2003,34,FINISHED,Grêmio FBPA,Figueirense FC,3,1,,,,,,,,,
50827,2003-10-05,2003,34,FINISHED,Guarani FC,Coritiba FBC,2,1,,,,,,,,,
51176,2003-10-05,2003,34,FINISHED,Criciúma EC,Cruzeiro EC,1,3,,,,,,,,,
50910,2003-10-05,2003,34,FINISHED,CR Flamengo,Paraná Clube,0,3,,,,,,,,,
50966,2003-10-05,2003,34,FINISHED,Juventude,Fortaleza EC,2,2,,,,,,,,,
50943,2003-10-05,2003,34,FINISHED,Goiás EC,EC Bahia,3,1,,,,,,,,,
51078,2003-10-05,2003,34,FINISHED,EC Vitória,SC Corinthians Paulista,1,2,,,,,,,,,
51129,2003-10-05,2003,34,FINISHED,CA Mineiro,CR Vasco da Gama,2,1,,,,,,,,,
50860,2003-10-09,2003,35,FINISHED,Cruzeiro EC,CR Flamengo,2,0,,,,,,,,,
50979,2003-10-09,2003,35,FINISHED,Santos FC,Guarani FC,1,1,,,,,,,,,
51114,2003-10-09,2003,35,FINISHED,Ponte Preta,CA Paranaense,2,2,,,,,,,,,
50927,2003-10-09,2003,35,FINISHED,Fortaleza EC,Grêmio FBPA,2,2,,,,,,,,,
50879,2003-10-09,2003,35,FINISHED,EC Bahia,São Paulo FC,3,0,,,,,,,,,
51052,2003-10-09,2003,35,FINISHED,Coritiba FBC,Goiás EC,1,0,,,,,,,,,
51043,2003-10-09,2003,35,FINISHED,SC Corinthians Paulista,São Caetano,0,3,,,,,,,,,
51225,2003-10-09,2003,35,FINISHED,CR Vasco da Gama,Juventude,1,1,,,,,,,,,
51244,2003-10-10,2003,35,FINISHED,Figueirense FC,CA Mineiro,0,1,,,,,,,,,
50992,2003-10-10,2003,35,FINISHED,Fluminense FC,EC Vitória,2,0,,,,,,,,,
51202,2003-10-10,2003,35,FINISHED,SC Internacional,Criciúma EC,2,0,,,,,,,,,
50852,2003-10-10,2003,35,FINISHED,Paraná Clube,Paysandu SC,4,2,,,,,,,,,
50834,2003-10-11,2003,36,FINISHED,Guarani FC,Ponte Preta,1,3,,,,,,,,,
51144,2003-10-11,2003,36,FINISHED,CA Paranaense,Coritiba FBC,2,0,,,,,,,,,
51195,2003-10-11,2003,36,FINISHED,São Caetano,Santos FC,2,2,,,,,,,,,
50906,2003-10-12,2003,36,FINISHED,CR Flamengo,CR Vasco da Gama,2,1,,,,,,,,,
51011,2003-10-12,2003,36,FINISHED,São Paulo FC,SC Corinthians Paulista,3,0,,,,,,,,,
51076,2003-10-12,2003,36,FINISHED,EC Vitória,EC Bahia,2,1,,,,,,,,,
51213,2003-10-12,2003,36,FINISHED,SC Internacional,Grêmio FBPA,0,1,,,,,,,,,
51130,2003-10-12,2003,36,FINISHED,CA Mineiro,Cruzeiro EC,0,1,,,,,,,,,
50962,2003-10-12,2003,36,FINISHED,Juventude,Paraná Clube,1,1,,,,,,,,,
50944,2003-10-12,2003,36,FINISHED,Goiás EC,Fluminense FC,6,1,,,,,,,,,
51251,2003-10-12,2003,36,FINISHED,Figueirense FC,Criciúma EC,4,2,,,,,,,,,
51088,2003-10-15,2003,36,FINISHED,Paysandu SC,Fortaleza EC,3,0,,,,,,,,,
50823,2003-10-18,2003,37,FINISHED,Guarani FC,Fluminense FC,2,0,,,,,,,,,
50896,2003-10-18,2003,37,FINISHED,CR Flamengo,Paysandu SC,2,0,,,,,,,,,
50814,2003-10-18,2003,37,FINISHED,Grêmio FBPA,CA Mineiro,2,2,,,,,,,,,
50945,2003-10-18,2003,37,FINISHED,Goiás EC,São Paulo FC,3,1,,,,,,,,,
50872,2003-10-19,2003,37,FINISHED,Cruzeiro EC,Juventude,1,2,,,,,,,,,
50838,2003-10-19,2003,37,FINISHED,Paraná Clube,SC Internacional,4,0,,,,,,,,,
50984,2003-10-19,2003,37,FINISHED,Santos FC,CA Paranaense,3,2,,,,,,,,,
51172,2003-10-19,2003,37,FINISHED,Criciúma EC,CR Vasco da Gama,2,1,,,,,,,,,
51033,2003-10-19,2003,37,FINISHED,SC Corinthians Paulista,Ponte Preta,3,0,,,,,,,,,
50923,2003-10-19,2003,37,FINISHED,Fortaleza EC,Figueirense FC,1,1,,,,,,,,,
51067,2003-10-19,2003,37,FINISHED,EC Vitória,São Caetano,0,0,,,,,,,,,
51061,2003-10-19,2003,37,FINISHED,Coritiba FBC,EC Bahia,3,2,,,,,,,,,
51240,2003-10-23,2003,38,FINISHED,Figueirense FC,CR Flamengo,0,0,,,,,,,,,
51203,2003-10-23,2003,38,FINISHED,SC Internacional,Cruzeiro EC,1,0,,,,,,,,,
51187,2003-10-23,2003,38,FINISHED,São Caetano,Coritiba FBC,2,0,,,,,,,,,
50993,2003-10-23,2003,38,FINISHED,Fluminense FC,SC Corinthians Paulista,1,0,,,,,,,,,
50891,2003-10-23,2003,38,FINISHED,EC Bahia,Santos FC,4,7,,,,,,,,,
51156,2003-10-23,2003,38,FINISHED,CA Paranaense,EC Vitória,1,2,,,,,,,,,
51115,2003-10-23,2003,38,FINISHED,Ponte Preta,Goiás EC,0,2,,,,,,,,,
51023,2003-10-24,2003,38,FINISHED,São Paulo FC,Guarani FC,3,3,,,,,,,,,
51089,2003-10-24,2003,38,FINISHED,Paysandu SC,Criciúma EC,4,0,,,,,,,,,
51137,2003-10-24,2003,38,FINISHED,CA Mineiro,Paraná Clube,2,2,,,,,,,,,
51226,2003-10-24,2003,38,FINISHED,CR Vasco da Gama,Fortaleza EC,1,1,,,,,,,,,
50967,2003-10-24,2003,38,FINISHED,Juventude,Grêmio FBPA,1,2,,,,,,,,,
51683,2004-04-21,2004,1,FINISHED,SE Palmeiras,CA Mineiro,0,0,,,,,,,,,
51830,2004-04-21,2004,1,FINISHED,Cruzeiro EC,Juventude,2,1,,,,,,,,,
51764,2004-04-21,2004,1,FINISHED,São Caetano,EC Vitória,1,0,,,,,,,,,
52076,2004-04-21,2004,1,FINISHED,Botafogo FR,Goiás EC,1,4,,,,,,,,,
51791,2004-04-21,2004,1,FINISHED,Figueirense FC,SC Internacional,1,0,,,,,,,,,
52015,2004-04-22,2004,1,FINISHED,Ponte Preta,SC Corinthians Paulista,3,2,,,,,,,,,
51633,2004-04-22,2004,1,FINISHED,Grêmio FBPA,CR Flamengo,0,0,,,,,,,,,
51965,2004-04-22,2004,1,FINISHED,Paraná Clube,Santos FC,3,2,,,,,,,,,
51723,2004-04-23,2004,1,FINISHED,Coritiba FBC,Guarani FC,1,0,,,,,,,,,
51943,2004-04-23,2004,1,FINISHED,CR Vasco da Gama,Criciúma EC,0,1,,,,,,,,,
52063,2004-04-23,2004,1,FINISHED,Paysandu SC,Fluminense FC,3,3,,,,,,,,,
51702,2004-04-23,2004,1,FINISHED,São Paulo FC,CA Paranaense,1,0,,,,,,,,,
51659,2004-04-24,2004,2,FINISHED,CR Flamengo,Ponte Preta,0,0,,,,,,,,,
51845,2004-04-24,2004,2,FINISHED,Juventude,Grêmio FBPA,1,1,,,,,,,,,
51978,2004-04-24,2004,2,FINISHED,Goiás EC,Cruzeiro EC,2,2,,,,,,,,,
52067,2004-04-25,2004,2,FINISHED,CA Paranaense,Figueirense FC,0,3,,,,,,,,,
51909,2004-04-25,2004,2,FINISHED,CA Mineiro,CR Vasco da Gama,1,1,,,,,,,,,
51890,2004-04-25,2004,2,FINISHED,EC Vitória,Paraná Clube,6,1,,,,,,,,,
51867,2004-04-25,2004,2,FINISHED,Fluminense FC,Coritiba FBC,1,1,,,,,,,,,
51776,2004-04-25,2004,2,FINISHED,SC Internacional,SE Palmeiras,1,0,,,,,,,,,
51803,2004-04-25,2004,2,FINISHED,Guarani FC,São Caetano,1,1,,,,,,,,,
51880,2004-04-25,2004,2,FINISHED,SC Corinthians Paulista,Paysandu SC,2,1,,,,,,,,,
51688,2004-04-25,2004,2,FINISHED,Santos FC,Botafogo FR,2,0,,,,,,,,,
51926,2004-04-25,2004,2,FINISHED,Criciúma EC,São Paulo FC,1,1,,,,,,,,,
51950,2004-04-29,2004,3,FINISHED,Figueirense FC,Santos FC,2,1,,,,,,,,,
51883,2004-04-29,2004,3,FINISHED,Coritiba FBC,SC Internacional,1,1,,,,,,,,,
51634,2004-04-29,2004,3,FINISHED,Grêmio FBPA,SC Corinthians Paulista,4,0,,,,,,,,,
51974,2004-04-29,2004,3,FINISHED,Cruzeiro EC,Criciúma EC,2,2,,,,,,,,,
51703,2004-04-29,2004,3,FINISHED,São Paulo FC,Fluminense FC,1,0,,,,,,,,,
52064,2004-04-29,2004,3,FINISHED,Paysandu SC,CA Paranaense,0,3,,,,,,,,,
51971,2004-04-29,2004,3,FINISHED,Botafogo FR,CA Mineiro,2,2,,,,,,,,,
51739,2004-04-29,2004,3,FINISHED,Ponte Preta,Goiás EC,2,0,,,,,,,,,
51944,2004-04-30,2004,3,FINISHED,CR Vasco da Gama,Guarani FC,0,1,,,,,,,,,
51813,2004-04-30,2004,3,FINISHED,Paraná Clube,CR Flamengo,2,1,,,,,,,,,
51990,2004-04-30,2004,3,FINISHED,SE Palmeiras,EC Vitória,2,2,,,,,,,,,
52020,2004-05-01,2004,4,FINISHED,CA Mineiro,Ponte Preta,1,2,,,,,,,,,
51759,2004-05-01,2004,4,FINISHED,Criciúma EC,Botafogo FR,1,0,,,,,,,,,
51777,2004-05-01,2004,4,FINISHED,SC Internacional,Paysandu SC,1,0,,,,,,,,,
51667,2004-05-01,2004,4,FINISHED,Goiás EC,Grêmio FBPA,4,0,,,,,,,,,
52056,2004-05-02,2004,4,FINISHED,Santos FC,Cruzeiro EC,1,3,,,,,,,,,
51676,2004-05-02,2004,4,FINISHED,Juventude,Paraná Clube,4,0,,,,,,,,,
52043,2004-05-02,2004,4,FINISHED,Guarani FC,São Paulo FC,2,3,,,,,,,,,
51834,2004-05-02,2004,4,FINISHED,CR Flamengo,São Caetano,1,1,,,,,,,,,
52083,2004-05-02,2004,4,FINISHED,SC Corinthians Paulista,SE Palmeiras,0,4,,,,,,,,,
51919,2004-05-02,2004,4,FINISHED,CA Paranaense,Coritiba FBC,1,1,,,,,,,,,
51891,2004-05-02,2004,4,FINISHED,EC Vitória,Figueirense FC,3,1,,,,,,,,,
51694,2004-05-02,2004,4,FINISHED,Fluminense FC,CR Vasco da Gama,1,0,,,,,,,,,
51645,2004-05-08,2004,5,FINISHED,Paraná Clube,Cruzeiro EC,2,0,,,,,,,,,
51858,2004-05-08,2004,5,FINISHED,Santos FC,Juventude,2,1,,,,,,,,,
51638,2004-05-08,2004,5,FINISHED,Guarani FC,CA Paranaense,0,0,,,,,,,,,
51766,2004-05-08,2004,5,FINISHED,São Caetano,Criciúma EC,5,0,,,,,,,,,
51684,2004-05-08,2004,5,FINISHED,SE Palmeiras,Ponte Preta,3,0,,,,,,,,,
51945,2004-05-08,2004,5,FINISHED,CR Vasco da Gama,Grêmio FBPA,1,1,,,,,,,,,
51892,2004-05-09,2004,5,FINISHED,EC Vitória,CR Flamengo,5,1,,,,,,,,,
51778,2004-05-09,2004,5,FINISHED,SC Internacional,Fluminense FC,0,0,,,,,,,,,
52001,2004-05-09,2004,5,FINISHED,Coritiba FBC,São Paulo FC,1,2,,,,,,,,,
52021,2004-05-09,2004,5,FINISHED,CA Mineiro,SC Corinthians Paulista,2,2,,,,,,,,,
51668,2004-05-09,2004,5,FINISHED,Goiás EC,Figueirense FC,1,0,,,,,,,,,
51972,2004-05-09,2004,5,FINISHED,Botafogo FR,Paysandu SC,2,2,,,,,,,,,
51749,2004-05-15,2004,6,FINISHED,CA Paranaense,Santos FC,1,0,,,,,,,,,
52010,2004-05-15,2004,6,FINISHED,Paysandu SC,CR Vasco da Gama,1,2,,,,,,,,,
51846,2004-05-16,2004,6,FINISHED,Juventude,CA Mineiro,1,1,,,,,,,,,
51831,2004-05-16,2004,6,FINISHED,Cruzeiro EC,SE Palmeiras,2,1,,,,,,,,,
52025,2004-05-16,2004,6,FINISHED,Criciúma EC,Goiás EC,7,2,,,,,,,,,
51740,2004-05-16,2004,6,FINISHED,Ponte Preta,Coritiba FBC,0,0,,,,,,,,,
51960,2004-05-16,2004,6,FINISHED,Grêmio FBPA,Botafogo FR,2,2,,,,,,,,,
51996,2004-05-16,2004,6,FINISHED,São Paulo FC,Paraná Clube,2,2,,,,,,,,,
51792,2004-05-16,2004,6,FINISHED,Figueirense FC,São Caetano,1,0,,,,,,,,,
51695,2004-05-16,2004,6,FINISHED,Fluminense FC,EC Vitória,1,0,,,,,,,,,
51976,2004-05-16,2004,6,FINISHED,CR Flamengo,SC Internacional,1,2,,,,,,,,,
51712,2004-05-17,2004,6,FINISHED,SC Corinthians Paulista,Guarani FC,1,0,,,,,,,,,
51820,2004-05-22,2004,7,FINISHED,Botafogo FR,Figueirense FC,1,1,,,,,,,,,
52065,2004-05-22,2004,7,FINISHED,Paysandu SC,Grêmio FBPA,1,3,,,,,,,,,
51884,2004-05-22,2004,7,FINISHED,Coritiba FBC,CA Mineiro,0,1,,,,,,,,,
51779,2004-05-22,2004,7,FINISHED,SC Internacional,Goiás EC,1,0,,,,,,,,,
51977,2004-05-23,2004,7,FINISHED,CR Flamengo,Fluminense FC,1,2,,,,,,,,,
51832,2004-05-23,2004,7,FINISHED,Cruzeiro EC,São Paulo FC,2,1,,,,,,,,,
51760,2004-05-23,2004,7,FINISHED,Criciúma EC,EC Vitória,2,0,,,,,,,,,
52086,2004-05-23,2004,7,FINISHED,SC Corinthians Paulista,CA Paranaense,0,5,,,,,,,,,
52031,2004-05-23,2004,7,FINISHED,São Caetano,CR Vasco da Gama,3,2,,,,,,,,,
52080,2004-05-23,2004,7,FINISHED,Santos FC,SE Palmeiras,0,4,,,,,,,,,
51814,2004-05-23,2004,7,FINISHED,Paraná Clube,Ponte Preta,0,1,,,,,,,,,
51677,2004-05-23,2004,7,FINISHED,Juventude,Guarani FC,2,0,,,,,,,,,
51893,2004-05-29,2004,8,FINISHED,EC Vitória,SC Internacional,2,1,,,,,,,,,
51685,2004-05-29,2004,8,FINISHED,SE Palmeiras,Coritiba FBC,2,0,,,,,,,,,
51951,2004-05-29,2004,8,FINISHED,Figueirense FC,Paysandu SC,1,1,,,,,,,,,
51904,2004-05-29,2004,8,FINISHED,Ponte Preta,Juventude,0,1,,,,,,,,,
51868,2004-05-29,2004,8,FINISHED,Fluminense FC,Criciúma EC,1,1,,,,,,,,,
51639,2004-05-30,2004,8,FINISHED,Guarani FC,Paraná Clube,1,0,,,,,,,,,
52066,2004-05-30,2004,8,FINISHED,CA Mineiro,Santos FC,3,3,,,,,,,,,
51979,2004-05-30,2004,8,FINISHED,Goiás EC,CR Flamengo,2,2,,,,,,,,,
51785,2004-05-30,2004,8,FINISHED,CR Vasco da Gama,Botafogo FR,4,0,,,,,,,,,
51876,2004-05-30,2004,8,FINISHED,São Paulo FC,SC Corinthians Paulista,1,1,,,,,,,,,
51961,2004-05-30,2004,8,FINISHED,Grêmio FBPA,São Caetano,1,2,,,,,,,,,
51920,2004-05-30,2004,8,FINISHED,CA Paranaense,Cruzeiro EC,3,1,,,,,,,,,
51997,2004-06-12,2004,9,FINISHED,São Paulo FC,Grêmio FBPA,3,2,,,,,,,,,
51937,2004-06-12,2004,9,FINISHED,SC Internacional,CA Mineiro,4,1,,,,,,,,,
51869,2004-06-12,2004,9,FINISHED,Fluminense FC,Guarani FC,1,1,,,,,,,,,
